MATNR,Style,Cat2,Style_id,Cat2_id
19076894,Contemporary,เตียง,5,189
59002819,Modern,None,12,538
25010699,Modern,กรอบรูป,12,5
25010706,Modern,กรอบรูป,12,5
19049634,Neo Baroque,อาร์มแชร์ผ้า,19,143
19041254,Modern,เก้าอี้สำนักงาน,12,171
25009155,Modern,ภาพแขวน,12,117
25012827,Vintage,นาฬิกาแขวนผนัง,25,99
25012793,Modern,เซรามิคตกแต่ง,12,187
25012294,Modern,ภาพแขวน,12,117
19052180,Modern Classic,อาร์มแชร์ผ้า,14,143
25014734,Modern,กล่องอเนกประสงค์,12,17
25011958,Modern,กรอบรูป,12,5
19086373,Modern Luxury,ตู้สูง,17,64
25014494,Vintage,ภาพแขวน,25,117
59007790,Vintage,เตียง,25,189
19097333,Modern,โต๊ะกลางเหล็กท๊อปกระจก,12,216
25010466,Modern,ภาพแขวน,12,117
25009212,Modern,ภาพแขวน,12,117
19047289,Vintage,ของตกแต่งอื่น ๆ,25,28
25055750,Modern,ภาพแขวน,12,117
59000176,Modern Italian,ชุดวางทีวีสำเร็จรูป,16,49
25014465,Vintage,โคมไฟตั้งโต๊ะ,25,198
59008673,Modern,โซฟาเข้ามุมสลับซ้าย/ขวามีCorner,12,211
19112391,Contemporary,หน้าบาน,5,130
25015576,Modern,ภาพแขวน,12,117
25014761,Modern,ถาดและรถเข็น,12,78
19094780,Contemporary,ตู้ข้างเตียง,5,61
25009706,Vintage,ภาพแขวน,25,117
25020275,Modern,หมอนอิง,12,141
25020599,Modern,ตะเกียง,12,59
25013129,Modern,ของตกแต่งอื่น ๆ,12,28
19041359,Modern,ที่กั้นห้อง,12,80
25014484,Vintage,ภาพแขวน,25,117
25012661,Modern,กล่องอเนกประสงค์,12,17
25010015,Modern,เซรามิคตกแต่ง,12,187
59007533,Modern Italian,None,16,538
19101310,Luxury,เตียง,9,189
19059650,Contemporary,โต๊ะเครื่องแป้งแบบนั่ง,5,253
25016000,Vintage,ภาพแขวน,25,117
25020491,Vintage,กล่องอเนกประสงค์,25,17
59001482,Modern,ชุดวางทีวี Scenario,12,48
25013162,Colour Passion,นาฬิกาแขวนผนัง,4,99
25012218,Modern,ภาพแขวน,12,117
25012451,Modern,กรอบรูป,12,5
19015439,Contemporary,โต๊ะเครื่องแป้งแบบนั่ง,5,253
19062895,Modern Italian,หน้าบาน,16,130
19059655,Contemporary,หน้าบานตู้เสื้อผ้าบานเปิด,5,134
25020471,Vintage,ถาดและรถเข็น,25,78
19109565,Luxury,โต๊ะเครื่องแป้งแบบนั่ง,9,253
19058272,Modern,โต๊ะอาหารขาเหล็กท๊อปหิน,12,243
59008106,Modern,เตียง,12,189
19041857,Modern Classic,โต๊ะอาหารขาไม้ท๊อปกระจก,14,245
25013194,Vintage,โถเซรามิค/โถหิน,25,255
25015387,Modern,โคมไฟตั้งโต๊ะ,12,198
25015712,Modern,นาฬิกาตั้งโต๊ะ,12,98
19077261,Modern,สตูล,12,121
19109484,Contemporary,ตู้เสื้อผ้าบานเลื่อน,5,70
19068572,Modern Italian,บอดี้ตู้,16,101
25009844,Vintage,โถเซรามิค/โถหิน,25,255
19062282,Modern,ตู้สูง,12,64
19039972,Modern,โต๊ะอาหารหินล้วน,12,248
19059103,Contemporary,เตียง,5,189
25016740,Vintage,ภาชนะใส่อาหาร,25,116
19092014,Luxury,เตียง,9,189
25015338,Vintage,ภาพแขวน,25,117
25013140,Modern,นาฬิกาตั้งพื้น,12,97
25017196,Modern,นาฬิกาแขวนผนัง,12,99
19062274,Modern,ที่กั้นห้อง,12,80
19068108,Modern Italian,บอดี้ตู้,16,101
25017641,Vintage,แจกัน,25,194
19036377,Modern,เก้าอี้สำนักงาน,12,171
25015802,Modern,นาฬิกาแขวนผนัง,12,99
25015983,Vintage,ภาพแขวน,25,117
25016731,Vintage,เซรามิคตกแต่ง,25,187
19089072,Contemporary,เก้าอี้พักผ่อน 3 ที่นั่ง,5,159
19071401,Contemporary,โต๊ะอาหารขาไม้ท๊อปกระจก,5,245
19070593,Modern,ตู้แขวน,12,72
59001511,Vintage,ชุดห้องนอน,25,51
25012926,Modern Classic,ของตกแต่งอื่น ๆ,14,28
25020490,Vintage,กล่องอเนกประสงค์,25,17
19097313,Modern,กล่องอเนกประสงค์,12,17
19044392,Modern,หน้าบาน,12,130
19093961,Modern,เก้าอี้พักผ่อน 1 ที่นั่ง,12,157
19097865,Luxury,เตียง,9,189
19110884,Modern,ไซด์บอร์ด,12,257
19088101,Modern,โซฟาเข้ามุมขวา,12,207
59008297,None,ไซด์บอร์ด,306,257
25017681,Modern,กล่องลิ้นชัก,12,16
19089000,Modern,โคมไฟแขวน,12,200
25016750,Modern,ภาพแขวน,12,117
59003734,Modern,None,12,538
19097663,Luxury,คอนโซล,9,32
19086640,Vintage,ตู้เตี้ย,25,65
25012379,Modern,หมอนอิง,12,141
59011684,Scandinavian,ตู้โชว์+วางทีวี,23,75
19117893,Scandinavian,กล่องแขวน,23,18
59011639,Modern,ตู้สูง,12,64
59012280,Contemporary,ชุดครัว Kourmet,5,41
59012282,Contemporary,ชุดครัว Kourmet,5,41
19067294,Luxury,ตู้ข้างเตียง,9,61
59008860,Contemporary,เตียง,5,189
19044370,Modern Italian,หน้าบานตู้เสื้อผ้าบานเลื่อน,16,135
19059901,Modern Italian,ตู้แขวน,16,72
25012427,Modern,ตะเกียง,12,59
59003556,Modern,โต๊ะอาหารขาเหล็กท๊อปหิน,12,243
19094792,Contemporary,เตียง,5,189
25013156,Modern,นาฬิกาตั้งพื้น,12,97
19095636,Vintage,ตู้เตี้ยลิ้นชัก,25,67
59003853,Scandinavian,โต๊ะอาหารไม้ล้วน,23,251
25012214,Modern,ภาพแขวน,12,117
25016034,Modern,เชิงเทียน,12,186
19076062,Modern,โต๊ะกลางเหล็กท๊อปไม้,12,218
19070466,Modern,ตู้แขวน,12,72
25012425,Modern,ตะเกียง,12,59
19027172,Contemporary,โต๊ะทำงาน,5,235
25017287,Modern,ภาพแขวน,12,117
59008366,Contemporary,โซฟาเข้ามุมสลับซ้าย/ขวามีCorner,5,211
19094083,Modern,สตูล,12,121
19042653,Vintage,อาร์มแชร์ผ้า,25,143
19077264,Modern,สตูล,12,121
59007862,Modern,None,12,538
25012937,Vintage,หุ่นจำลอง,25,142
25010052,Vintage,ของตกแต่งอื่น ๆ,25,28
25010060,Vintage,ของตกแต่งเหล็กดัด,25,29
19076876,Modern,เตียง,12,189
19060601,Modern Chic,ตู้เตี้ยบานเปิด,13,66
19064156,Modern,โต๊ะกลางเหล็กท๊อปกระจก,12,216
19078525,Industrial,ตู้เตี้ยลิ้นชัก,7,67
25020211,Vintage,กล่องอเนกประสงค์,25,17
19047263,Vintage,ของตกแต่งอื่น ๆ,25,28
25010535,Modern,ภาพแขวน,12,117
25015177,Vintage,ภาชนะใส่อาหาร,25,116
19041389,Modern,ตู้สูง,12,64
25014012,Vintage,ตะขอติดผนัง,25,58
25013746,Vintage,นาฬิกาตั้งโต๊ะ,25,98
19045195,Modern Italian,หน้าบานตู้เสื้อผ้าบานเลื่อน,16,135
25020464,Vintage,เครื่องแก้วและเหยือกน้ำ,25,182
19046019,Modern Italian,หน้าบาน,16,130
19068732,Modern,เตียง,12,189
25020128,Modern,เครื่องแก้วและเหยือกน้ำ,12,182
19101645,Modern Contemporary,ไซด์บอร์ด,15,257
19058944,Contemporary,หน้าบาน ตู้แขวนแนวนอน Flap up,5,133
19047271,Vintage,เชิงเทียน,25,186
25013312,Modern,ถาดและรถเข็น,12,78
19031686,Modern Italian,โต๊ะเครื่องแป้งแบบยืน,16,254
19106680,Contemporary,ตู้กั้นห้อง/ชั้นกั้นห้อง,5,60
19068232,Modern Italian,บอดี้ตู้,16,101
19070425,Modern,บอดี้ตู้,12,101
25012744,Vintage,ที่คั่นหนังสือ,25,81
19117950,Scandinavian,เก้าอี้ไม้เบาะผ้า,23,179
25017549,Modern,ภาพแขวน,12,117
19105561,Modern,โต๊ะอาหารไม้ล้วน,12,251
25009714,Vintage,โคมไฟตั้งโต๊ะ,25,198
25020262,Modern,หมอนอิง,12,141
19058503,Vintage,โต๊ะอาหารขาไม้ท๊อปกระจก,25,245
19068726,Modern,เตียงสั่งทำ,12,190
25017686,Modern,หนังสือปลอม,12,129
19068758,Luxury Glamorous,โต๊ะข้างไม้ท๊อปกระจก,10,231
19068706,Modern Italian,ตู้แขวน,16,72
25014372,Modern,หมอนอิง,12,141
25012308,Modern,ภาพแขวน,12,117
25017203,Modern,นาฬิกาตั้งโต๊ะ,12,98
19094073,Contemporary,โซฟา 3 ที่นั่ง,5,203
19087582,Modern,เก้าอี้พักผ่อนสั่งทำ,12,160
25002342,Modern,หมอนอิง,12,141
25009171,Vintage,ภาพแขวน,25,117
19110589,Contemporary,เก้าอี้ไม้เบาะหนัง,5,180
19052188,Scandinavian,โต๊ะกลางไม้ล้วน,23,223
19055517,Vintage,โต๊ะอาหารไม้ล้วน,25,251
25015717,Modern,นาฬิกาตั้งโต๊ะ,12,98
19070548,Modern,บอดี้ตู้,12,101
25014431,Modern,แจกัน,12,194
19068666,Modern Italian,ตู้แขวน,16,72
19070413,Modern,บอดี้ตู้,12,101
59001953,Modern,ชุดวางทีวี Scenario,12,48
25017314,Modern,ภาพแขวน,12,117
19068173,Modern Italian,บอดี้ตู้,16,101
19070820,Modern,สินค้าเบ็ดเตล็ด,12,126
25012750,Vintage,เซรามิคตกแต่ง,25,187
19077332,Luxury Glamorous,โต๊ะข้างไม้ล้วน,10,233
19058968,Contemporary,หน้าลิ้นชัก,5,137
19112126,Modern Luxury,เตียงสั่งทำ,17,190
19106687,Modern Contemporary,ไซด์บอร์ด,15,257
19077717,Modern,ไซด์บอร์ด,12,257
25017056,Modern,ของตกแต่งอื่น ๆ,12,28
25012362,Modern,หมอนอิง,12,141
25014625,Vintage,ตะขอติดผนัง,25,58
19095843,Modern,หน้าบานตู้เสื้อผ้าบานเลื่อน,12,135
19094873,Contemporary,ตู้สูง,5,64
19089012,Vintage,ภาพแขวน,25,117
25017238,Modern,ภาพแขวน,12,117
25009947,Vintage,ภาพแขวน,25,117
25010292,Vintage,หนังสือปลอม,25,129
25010297,Vintage,ของตกแต่งอื่น ๆ,25,28
19068233,Modern Italian,บอดี้ตู้,16,101
25013927,Modern,กรอบรูป,12,5
25013122,Modern,ภาชนะใส่อาหาร,12,116
19049756,Vintage,ของตกแต่งอื่น ๆ,25,28
25015928,Vintage,ตะขอติดผนัง,25,58
19105580,Modern,เก้าอี้เหล็กเบาะหนัง,12,175
25009696,Vintage,นาฬิกาตั้งพื้น,25,97
25010578,Vintage,หมอนอิง,25,141
25014760,Modern,ถาดและรถเข็น,12,78
19071409,Contemporary,เก้าอี้พักผ่อน 3 ที่นั่ง,5,159
19090912,Modern,โซฟาเบด,12,213
25009620,Vintage,ภาพแขวน,25,117
19035268,Modern,โต๊ะข้างเหล็กล้วน,12,229
19094826,Contemporary,ตู้โชว์,5,74
19101257,Contemporary,เตียง,5,189
25009269,Vintage,หมอนอิง,25,141
25055584,Vintage,หนังสือปลอม,25,129
19078053,Luxury Glamorous,โต๊ะอาหารไม้ล้วน,10,251
19068818,Modern,โซฟา 3 ที่นั่ง,12,203
19056065,Vintage,ตู้เตี้ยลิ้นชัก,25,67
19097633,Luxury Glamorous,โต๊ะข้างไม้ล้วน,10,233
25017374,Vintage,กรอบรูป,25,5
59003218,Contemporary,โต๊ะอาหารขาไม้ท๊อปกระจก,5,245
25011508,Vintage,ดอกไม้ปลอม,25,56
59000490,Modern,โต๊ะทำงาน,12,235
25013123,Modern,เครื่องแก้วและเหยือกน้ำ,12,182
19062233,Vintage,กระจกแบบตั้งโต๊ะ,25,7
19070562,Modern,บอดี้ตู้,12,101
19062433,Colour Passion,เก้าอี้เหล็กล้วน,4,172
19118046,Scandinavian,ตู้โชว์,23,74
25012184,Modern,ภาพแขวน,12,117
19106673,Modern,โต๊ะกลางเหล็กล้วน,12,219
19108375,Modern,โต๊ะข้างเหล็กล้วน,12,229
59002916,Modern Italian,None,16,538
19070592,Modern,ตู้แขวน,12,72
19068929,Modern,อาร์มแชร์หนังสังเคราะห์,12,144
25015349,Modern,ภาพแขวน,12,117
25020225,Modern,โถเซรามิค/โถหิน,12,255
19109091,Modern,โต๊ะอาหารไม้ล้วน,12,251
25013084,Modern,ของตกแต่งอื่น ๆ,12,28
59006508,Modern Italian,ชุดวางทีวี Infinity,16,47
19085736,Vintage,โต๊ะอาหารไม้ล้วน,25,251
25014428,Modern,เชิงเทียน,12,186
25009670,Vintage,ชาและกาแฟ,25,37
19051456,Vintage,เซรามิคตกแต่ง,25,187
25017318,Modern,ภาพแขวน,12,117
25009493,Modern,เครื่องแก้วตกแต่ง,12,181
19118092,Scandinavian,โต๊ะอาหารไม้ล้วน,23,251
19058950,Contemporary,หน้าบาน ตู้แขวนแนวตั้ง,5,131
19071893,Modern,สตูล โซฟา,12,122
25012743,Vintage,เซรามิคตกแต่ง,25,187
19041866,Modern,ตู้รองเท้า,12,62
19072311,Modern Classic,โซฟา 4 ที่นั่ง,14,204
19070031,Modern,เตียง,12,189
25016760,Modern,ภาพแขวน,12,117
19117935,Scandinavian,เก้าอี้ไม้เบาะผ้า,23,179
19068965,Modern,โซฟาเข้ามุมซ้าย,12,209
19076889,Modern,ตู้แขวน,12,72
25013277,Modern,ตะเกียง,12,59
25012931,Vintage,หุ่นจำลอง,25,142
19056268,Vintage,เตียง,25,189
19049791,Vintage,เซรามิคตกแต่ง,25,187
19078068,Luxury,เก้าอี้ไม้เบาะผ้า,9,179
19117952,Scandinavian,เก้าอี้ไม้เบาะผ้า,23,179
19045194,Modern Italian,หน้าบานตู้เสื้อผ้าบานเลื่อน,16,135
19068589,Modern Italian,บอดี้ตู้,16,101
25013280,Modern,ตะเกียง,12,59
25012805,Modern,กรอบรูป,12,5
25013880,Modern,โคมไฟตั้งโต๊ะ,12,198
19051040,Modern,เซรามิคตกแต่ง,12,187
25010907,Vintage,กล่องอเนกประสงค์,25,17
25010911,Vintage,ตะเกียง,25,59
19078112,Luxury Glamorous,ตู้เสื้อผ้าบานเปิด,10,68
25009178,Vintage,ภาพแขวน,25,117
25009183,Vintage,ภาพแขวน,25,117
19042857,Contemporary,เตียง,5,189
19068569,Modern Italian,บอดี้ตู้,16,101
19039988,Modern,เก้าอี้เหล็กเบาะหนัง,12,175
19090856,Modern,โต๊ะกลางเหล็กท๊อปกระจก,12,216
19076870,Contemporary,โต๊ะเครื่องแป้งแบบนั่ง,5,253
25055756,Modern,ภาพแขวน,12,117
19051451,Vintage,เชิงเทียน,25,186
19068494,Modern Italian,บอดี้ตู้,16,101
19068612,Modern Italian,บอดี้ตู้,16,101
19088366,Modern Italian,เตียง,16,189
59000168,Modern Italian,None,16,538
19027774,Modern Italian,ตู้เสื้อผ้าบานเปิด,16,68
19094753,Contemporary,โซฟาเข้ามุมขวา,5,207
19097325,Modern,เก้าอี้ไม้ล้วน,12,178
19089453,Modern Contemporary,โซฟา 3 ที่นั่ง,15,203
59003391,Modern,ตู้โชว์+วางทีวี,12,75
25012472,Modern,เครื่องแก้วและเหยือกน้ำ,12,182
25014779,Modern,กระเป๋า,12,11
25012558,Modern,กรอบรูป,12,5
59001472,Modern,ชุดวางทีวี Scenario,12,48
19077748,Modern Italian,เตียง,16,189
19047089,Modern Italian,ตู้เสื้อผ้าบานเปิด,16,68
19094919,Modern,โต๊ะอาหารขาเหล็กท๊อปหิน,12,243
25011953,Modern,ตะเกียง,12,59
19076184,None,ไซด์บอร์ด,306,257
25010340,Vintage,แจกัน,25,194
25009167,Modern,ภาพแขวน,12,117
59002467,Contemporary,โต๊ะทำงาน,5,235
19117898,Scandinavian,กล่องแขวน,23,18
25018020,Modern,ภาพแขวน,12,117
19094897,Contemporary,เก้าอี้ไม้เบาะผ้า,5,179
19062412,Modern,ไซด์บอร์ด,12,257
25012583,Modern,กรอบรูป,12,5
25014324,Modern,หุ่นจำลอง,12,142
25018015,Modern,ภาพแขวน,12,117
19071050,Vintage,ชุดตู้เก็บของหนังสือ,25,43
59001142,Contemporary,โซฟา 2 ที่นั่ง,5,202
19041250,Modern,เก้าอี้สำนักงาน,12,171
59002472,Contemporary,โต๊ะทำงาน,5,235
25020462,Vintage,ภาชนะใส่อาหาร,25,116
19049792,Vintage,เซรามิคตกแต่ง,25,187
25055621,Modern,ภาพแขวน,12,117
25055626,Modern,ภาพแขวน,12,117
25055739,Modern,ภาพแขวน,12,117
19050580,Contemporary,โต๊ะกลางไม้ท๊อปหิน,5,221
19049541,Neo Baroque,เดย์เบด,19,188
19056005,Contemporary,โต๊ะอาหารไม้ล้วน,5,251
25010228,Vintage,หนังสือปลอม,25,129
25017360,Vintage,นาฬิกาแขวนผนัง,25,99
19105361,Modern,เก้าอี้ไม้เบาะหนัง,12,180
59001236,Contemporary,None,5,538
19043164,Contemporary,เตียง,5,189
19077710,Modern,โซฟา 2 ที่นั่ง,12,202
25020424,Modern,หมอนอิง,12,141
19084450,Modern Chic,อาร์มแชร์ผ้า,13,143
19089131,Vintage,ตู้เตี้ยลิ้นชัก,25,67
25020454,Vintage,ภาชนะใส่อาหาร,25,116
19091614,Luxury,เตียง,9,189
25010256,Vintage,นาฬิกาตั้งพื้น,25,97
25010262,Vintage,ถาดและรถเข็น,25,78
25012305,Modern,ภาพแขวน,12,117
25017482,Modern,ดอกไม้ปลอม,12,56
25009161,Modern,ภาพแขวน,12,117
19110040,Luxury,โต๊ะข้างเหล็กท๊อปกระจก,9,226
19081444,Modern,โคมไฟตั้งพื้น,12,197
25014589,Modern,เชิงเทียน,12,186
25055783,Artdeco,ของตกแต่งอื่น ๆ,2,28
25023035,Modern,กล่องอเนกประสงค์,12,17
25011011,Modern,หมอนอิง,12,141
25014810,Modern,กระเป๋า,12,11
19041248,Modern,เก้าอี้สำนักงาน,12,171
19050413,Vintage,ของตกแต่งอื่น ๆ,25,28
19100703,Modern,โต๊ะกลางไม้ล้วน,12,223
19052008,Modern Classic,ตู้เตี้ยบานเปิด,14,66
19097493,Modern,โคมไฟแขวน,12,200
19055579,Vintage,ไซด์บอร์ด,25,257
19051439,Vintage,ของตกแต่งเหล็กดัด,25,29
19059626,Contemporary,หน้าบานตู้เสื้อผ้าบานเลื่อน,5,135
25055613,Modern,ภาพแขวน,12,117
25026113,Modern,กล่องอเนกประสงค์,12,17
19059688,Contemporary,หน้าบานตู้เสื้อผ้าบานเปิด,5,134
25010616,Modern,ภาพแขวน,12,117
19027117,Contemporary,เก้าอี้เหล็กเบาะหนัง,5,175
25009765,Modern,โคมไฟตั้งโต๊ะ,12,198
19078214,Luxury Glamorous,ตู้เตี้ยลิ้นชัก,10,67
25012466,Modern,ของตกแต่งอื่น ๆ,12,28
59007800,Contemporary,เตียง,5,189
19077303,Modern,โต๊ะอาหารขาไม้ท๊อปกระจก,12,245
25010678,Contemporary,หมอนอิง,5,141
25010688,Modern,กรอบรูป,12,5
25011382,Luxury Glamorous,โคมไฟตั้งโต๊ะ,10,198
59001659,Colour Passion,None,4,538
19062383,Vintage,ไซด์บอร์ด,25,257
19067857,Contemporary,เก้าอี้ไม้เบาะผ้า,5,179
25017200,Modern,นาฬิกาแขวนผนัง,12,99
25015346,Vintage,ภาพแขวน,25,117
25020158,Vintage,ภาชนะใส่อาหาร,25,116
19062273,Modern,ที่กั้นห้อง,12,80
19105354,Modern,เก้าอี้ไม้เบาะผ้า,12,179
25009613,Vintage,เครื่องแก้วตกแต่ง,25,181
25014600,Modern,อุปกรณ์ผ้าใช้ในครัวและบนโต๊ะอาหาร,12,152
25010644,Modern,ภาพแขวน,12,117
25017582,Vintage,ตะเกียง,25,59
19055878,Modern,โต๊ะข้างไม้ท๊อปกระจก,12,231
25017308,Modern,ภาพแขวน,12,117
59007775,Contemporary,เตียง,5,189
19062271,Modern,ที่กั้นห้อง,12,80
25020253,Modern,หมอนอิง,12,141
25010649,Modern,ภาพแขวน,12,117
59003237,Contemporary,ชุดห้องนอน,5,51
19067403,Modern,หน้าบาน,12,130
19041267,Modern,โคมไฟแขวน,12,200
19041283,Modern,เดย์เบด,12,188
25012459,Modern,ของตกแต่งอื่น ๆ,12,28
19068455,Modern Italian,บอดี้ตู้,16,101
19062290,Modern,ตู้สูง,12,64
19063943,Scandinavian,อาร์มแชร์ผ้า,23,143
19042635,Colour Passion,โต๊ะข้างเหล็กท๊อปกระจก,4,226
19100696,Modern,โต๊ะอาหารขาเหล็กท๊อปไม้,12,244
19060517,Colour Passion,โต๊ะข้างไม้ล้วน,4,233
25009933,Vintage,ภาพแขวน,25,117
25009939,Vintage,ภาพแขวน,25,117
25012309,Modern,ภาพแขวน,12,117
19050408,Vintage,เครื่องแก้วตกแต่ง,25,181
25055766,Artdeco,กรอบรูป,2,5
19070086,Modern,เตียง,12,189
25020172,Vintage,กล่องอเนกประสงค์,25,17
25014900,Modern,กรอบรูป,12,5
19102425,Modern,โซฟาเข้ามุมซ้าย,12,209
25055788,Artdeco,ของตกแต่งอื่น ๆ,2,28
19041402,Colour Passion,อาร์มแชร์ผ้า,4,143
19047999,Modern,เตียง,12,189
25055775,Artdeco,แจกัน,2,194
25055781,Artdeco,ของตกแต่งอื่น ๆ,2,28
25011928,Vintage,กรอบรูป,25,5
19097318,Modern,โต๊ะเขียนหนังสือ,12,252
25009338,Vintage,ที่คั่นหนังสือ,25,81
25009753,Vintage,เซรามิคตกแต่ง,25,187
25020142,Vintage,ของตกแต่งอื่น ๆ,25,28
25016999,Vintage,นาฬิกาแขวนผนัง,25,99
25010724,Modern,กรอบรูป,12,5
19036305,Modern Italian,ตู้เสื้อผ้าบานเปิด,16,68
25010832,Luxury Glamorous,เชิงเทียน,10,186
25011603,Vintage,กล่องอเนกประสงค์,25,17
25014507,Vintage,กล่องใส่กุญแจ,25,21
19055446,Scandinavian,โต๊ะข้างไม้ท๊อปหิน,23,232
19068467,Modern Italian,บอดี้ตู้,16,101
19068225,Modern Italian,บอดี้ตู้,16,101
25017583,Vintage,อุปกรณ์ตัดแต่งต้นไม้และดูแลสวน,25,148
19071190,Modern,โซฟาเบด,12,213
25017624,Modern,ต้นไม้ปลอม,12,76
19081471,Modern,โซฟาเข้ามุมซ้าย,12,209
25013132,Vintage,นาฬิกาตั้งพื้น,25,97
19077056,Modern,โต๊ะอาหารขาเหล็กท๊อปกระจก,12,242
25020251,Modern,หุ่นจำลอง,12,142
19118095,Scandinavian,โต๊ะอาหารไม้ล้วน,23,251
25012675,Vintage,ของใช้ในห้องน้ำ,25,31
25055562,Vintage,หนังสือปลอม,25,129
19096369,Contemporary,ตู้เสื้อผ้าบานเปิด,5,68
25018072,Modern,กรอบรูป,12,5
19118127,Scandinavian,โต๊ะอาหารไม้ล้วน,23,251
19058952,Contemporary,หน้าบาน ตู้แขวนแนวตั้ง,5,131
19015788,Modern,เตียง,12,189
25014611,Modern,เชิงเทียน,12,186
25010758,Modern,กรอบรูป,12,5
25012902,Vintage,ตะขอติดผนัง,25,58
19106691,Contemporary,ไซด์บอร์ด,5,257
59007879,None,None,306,538
25018057,Modern,โคมไฟตั้งโต๊ะ,12,198
25010631,Modern,ภาพแขวน,12,117
25010638,Modern,ภาพแขวน,12,117
25055735,Modern,ภาพแขวน,12,117
19050495,Modern Classic,โซฟา 1 ที่นั่ง,14,201
19088702,Modern Luxury,โคมไฟตั้งพื้น,17,197
19077299,Modern,อาร์มแชร์หวาย,12,146
25010884,Vintage,เชิงเทียน,25,186
25010889,Vintage,เชิงเทียน,25,186
25011054,Modern,หมอนอิง,12,141
19084926,Modern,โซฟาเข้ามุมขวา,12,207
19050229,Vintage,นาฬิกาตั้งพื้น,25,97
25014894,Modern,ของตกแต่งอื่น ๆ,12,28
19049851,Vintage,เซรามิคตกแต่ง,25,187
19049883,Vintage,กล่องอเนกประสงค์,25,17
25015767,Modern,ภาพแขวน,12,117
25010894,Vintage,เชิงเทียน,25,186
25009533,Modern,แจกัน,12,194
19041341,Modern,โต๊ะทำงาน,12,235
25020126,Modern,กรอบรูป,12,5
19068237,Modern Italian,บอดี้ตู้,16,101
19049888,Vintage,ของตกแต่งอื่น ๆ,25,28
25020477,Vintage,ถาดและรถเข็น,25,78
19081647,Vintage,ที่กั้นห้อง,25,80
25012559,Modern,โคมไฟตั้งโต๊ะ,12,198
25009546,Modern,โคมไฟตั้งโต๊ะ,12,198
25012789,Modern,แจกัน,12,194
25013284,Modern,ตะเกียง,12,59
25013386,Vintage,หนังสือปลอม,25,129
25009111,Modern,นาฬิกาตั้งโต๊ะ,12,98
25009118,Vintage,ภาพแขวน,25,117
25013183,Modern,หมอนอิง,12,141
19091002,Modern,อาร์มแชร์ผ้า,12,143
25015734,Vintage,ของตกแต่งอื่น ๆ,25,28
25014338,Modern,ภาชนะใส่อาหาร,12,116
19098180,Modern,เตียง,12,189
25009497,Modern,เครื่องแก้วตกแต่ง,12,181
25014861,Vintage,นาฬิกาแขวนผนัง,25,99
19081446,Modern,กระจกแบบแขวน,12,9
19117915,Scandinavian,กล่องแขวน,23,18
19118051,Scandinavian,ตู้โชว์,23,74
19077716,Modern,ตู้เสื้อผ้าบานเปิด,12,68
19077827,Modern,โซฟาสนาม,12,205
19071051,Modern,ตู้เสื้อผ้าบานเลื่อน,12,70
25014663,Vintage,ถาดและรถเข็น,25,78
25012707,Modern,กรอบรูป,12,5
25012989,Colour Passion,ชาและกาแฟ,4,37
25012759,Vintage,เซรามิคตกแต่ง,25,187
25015815,Modern,ที่คั่นหนังสือ,12,81
19088712,Modern Italian,เตียง,16,189
25020277,Modern,โคมไฟตั้งโต๊ะ,12,198
19083155,Modern,ของตกแต่งอื่น ๆ,12,28
19076060,Modern,โต๊ะกลางเหล็กท๊อปไม้,12,218
25015172,Vintage,ขวดเครื่องปรุง,25,26
19068860,Modern Italian,เตียง,16,189
25014707,Modern,เครื่องแก้วตกแต่ง,12,181
25013303,Modern,โคมไฟตั้งโต๊ะ,12,198
19105570,Modern,โคมไฟตั้งพื้น,12,197
25011900,Vintage,ที่คั่นหนังสือ,25,81
25017024,Vintage,ตะขอติดผนัง,25,58
19085864,Vintage,ชั้นโล่ง,25,36
25013819,Modern,ภาพแขวน,12,117
19027160,Contemporary,โต๊ะทำงาน,5,235
25012389,Modern Chic,ของตกแต่งอื่น ๆ,13,28
25017463,Vintage,กระจกแบบแขวน,25,9
19087094,Modern,พรมตกแต่ง,12,112
19030439,Contemporary,ตู้เตี้ยบานเปิด,5,66
25009814,Vintage,เซรามิคตกแต่ง,25,187
25009426,Modern,โคมไฟตั้งโต๊ะ,12,198
25012821,Vintage,นาฬิกาแขวนผนัง,25,99
25016722,Vintage,นาฬิกาตั้งโต๊ะ,25,98
25014991,Vintage,ตะขอติดผนัง,25,58
25015189,Vintage,ภาชนะใส่อาหาร,25,116
19067333,Contemporary,ตู้เสื้อผ้าบานเปิด,5,68
25014536,Vintage,หนังสือปลอม,25,129
19036329,Modern Italian,ตู้เสื้อผ้าบานเปิด,16,68
25012161,Modern,ภาพแขวน,12,117
19070564,Modern,บอดี้ตู้,12,101
19067036,Modern,ปิดปลอม,12,102
19090972,Luxury,โต๊ะกลางไม้ล้วน,9,223
25020425,Modern,หมอนอิง,12,141
25020207,Vintage,กล่องทิชชู่,25,14
25013234,Vintage,กระเป๋า,25,11
25013712,Modern,เซรามิคตกแต่ง,12,187
19071894,Modern,เตียง,12,189
25011529,Vintage,ดอกไม้ปลอม,25,56
19051447,Vintage,เซรามิคตกแต่ง,25,187
19097824,Modern,เตียง,12,189
25012061,Vintage,หนังสือปลอม,25,129
19078108,Luxury Glamorous,ตู้เตี้ยลิ้นชัก,10,67
19085396,Modern,เก้าอี้เหล็กเบาะผ้า,12,173
