MATNR,Style,Cat2,Style_id,Cat2_id
19030371,Contemporary,??????,5,64
19109459,Modern Luxury,???????????,17,190
19111533,Modern,???????,12,188
19047285,Vintage,???????,25,119
59000588,None,None,306,538
59006514,Modern Italian,?????????? Infinity,16,47
19041455,Modern Italian,??????????????????,16,68
19047357,Vintage,????????????,25,9
25014452,Vintage,??????????????,25,81
19041270,Modern,???????????????,12,171
19111284,Contemporary,???????,5,74
19060511,Modern,???????????????,12,8
19054434,Modern,???????,12,102
19047232,Vintage,???????,25,117
25010573,Luxury Glamorous,?????????,10,186
25009513,Modern,?????????????????,12,181
25009616,Vintage,?????????????,25,198
59008949,Vintage,???????+???????,25,75
19056068,Vintage,????????????,25,61
19043206,Modern Italian,?????????,16,257
19077754,Modern Italian,?????,16,189
25023318,Modern,??????????????,12,99
25055550,Vintage,???????????,25,129
25055560,Artdeco,???????????,2,129
59009663,Modern,???????????? WD Plus,12,55
59008644,Contemporary,??????????????,5,207
19067041,Modern,???????,12,102
25011936,Vintage,???????,25,117
19118040,Scandinavian,???????,23,74
25014591,Modern,???????,12,59
19072335,Scandinavian,??????????????????????,23,253
19053006,Modern Italian,???????,16,130
25014915,Vintage,??????????????,25,98
19089587,Modern,?????????,12,200
59003089,Modern,?????????,12,257
19109676,Industrial,??????????????????????????/???,7,212
25015707,Modern,??????????????,12,98
19077427,Vintage,?????????????????????????,25,134
19108410,Modern Contemporary,??????????????????,15,68
19109687,Industrial,????????,7,35
25013779,Vintage,??????????????,25,99
59001486,Modern,?????????? Scenario,12,48
59003961,Contemporary,?????????,5,235
19097472,Modern,???????????????????????,12,244
25015824,Vintage,??????????????,25,99
59002309,Modern,?????????? Scenario,12,48
19047501,Modern Italian,??????????????????,16,68
59003031,Modern,None,12,538
19118057,Scandinavian,???????,23,74
19043396,Modern Italian,????????????????????,16,70
19112249,Contemporary,?????,5,189
19047582,Modern,????????????????????,12,70
19054427,Modern,??????????????????,12,68
25009393,Vintage,???????,25,5
19047407,Modern,??????????????,12,207
19095533,Modern,?????,12,189
25013755,Vintage,???????,25,117
59008454,Modern Italian,None,16,538
19044442,Modern Italian,?????,16,189
25017557,Modern,???????,12,117
19036384,Modern,??????????????????,12,180
19050317,Vintage,????????????????,25,251
59008512,Modern,?????,12,189
19076097,Modern,?????????,12,200
19041918,Modern,???????,12,130
25012889,Vintage,???????????,25,58
25012206,Modern,???????,12,117
19068931,Modern,??????????????????????,12,216
25012180,Modern,???????,12,117
59008167,Modern Italian,None,16,538
25013192,Vintage,???????,25,117
19071167,Modern,???????????????,12,171
19090848,Modern,???????????????????????,12,243
19090874,Modern,???????,12,117
25013467,Modern,???????,12,117
19088730,Modern Italian,?????,16,189
19093909,Modern,???????,12,102
19072285,Modern,?????????????,12,197
19041342,Modern,?????????,12,235
19027108,Contemporary,?????????,5,257
19077422,Vintage,??????????????????,25,68
19109652,Modern,?????????????????????,12,254
25020174,Vintage,????????????????,25,17
19044403,Modern,??????,12,64
25017450,Modern,???????,12,117
19078412,Vintage,????????????,25,9
19072281,Modern,?????????,12,200
19112227,Modern,????????????????????????????,12,165
25012248,Modern,????????????????,12,17
19086669,Vintage,??????,25,64
19111261,Modern,?????,12,189
19077785,Luxury Glamorous,???????????????,10,223
19111546,Modern,??????????????,12,207
25017263,Modern,???????,12,117
19118713,Modern Luxury,??????? Kuche,17,42
25012454,Modern,???????,12,5
25015554,Modern,????????????????,12,17
25015781,Modern,???????,12,117
25009224,Modern,???????,12,117
59007660,Modern Italian,None,16,538
25013820,Modern,???????,12,117
25020465,Vintage,???????????????????????,25,182
19108407,Modern Contemporary,?????,15,189
19117910,Scandinavian,?????????,23,18
25017105,Vintage,??????????????,25,99
25009743,Vintage,?????????/?????,25,255
25009494,Modern,?????????????????,12,181
25014026,Vintage,???????,25,5
25013762,Vintage,??????????????,25,99
25014442,Vintage,????????????,25,10
19089139,Modern,????????????????????,12,175
25015573,Modern,??????????????,12,99
25012495,Modern,????????????????,12,17
19077051,Modern,??????????????,12,207
59008172,Modern Italian,None,16,538
19077181,Industrial,???????????????????????,7,144
59009785,Modern,???????????? WD Plus,12,55
25013538,Vintage,???????,25,117
25020237,Modern,?????????/?????,12,255
19086644,Vintage,??????????????????,25,68
25020468,Vintage,????????????,25,78
19026341,Modern Italian,?????,16,189
19109229,Modern,???????????????,12,209
25015560,Modern,???????,12,72
25016150,Vintage,???????,25,5
25012648,Vintage,???????,25,117
19062410,None,?????,306,189
25013379,Vintage,????????/??????????,25,125
25055616,Modern,???????,12,117
59009885,Modern,???????????? WD Plus,12,55
19044853,Modern,?????????????????,12,179
25010822,Luxury Glamorous,????????????? ?,10,28
19095865,Luxury,??????????????????????,9,253
25055637,Modern,???????,12,117
25013299,Modern,?????????????,12,198
25014762,Modern,????????????,12,78
25016027,Modern,???????,12,141
19051975,Vintage,?????,25,189
25011041,Modern,???????,12,141
25014602,Modern,???????????,12,14
19083196,Modern Contemporary,?????????????????,15,179
59001241,Contemporary,None,5,538
19077886,Modern,??????????,12,206
59003883,Modern Italian,None,16,538
25015651,Modern,?????????????????,12,27
25013797,Modern,???????,12,117
19043158,Contemporary,?????????????????????????,5,134
19039859,Modern,????????????????????,12,175
25022524,Modern,??????????????,12,81
59009886,Modern,???????????? WD Plus,12,55
19111953,Contemporary,???????????/???????,5,34
19110490,Modern,?????????,12,257
19086463,Modern,?????????????,12,197
19040788,Contemporary,???? 1 ???????,5,201
25015849,Vintage,??????????????,25,98
25015693,Modern,??????????????,12,99
19056293,Vintage,???????????????,25,66
25017205,Modern,??????????????,12,99
59006661,Modern,None,12,538
25011918,Vintage,????????????,25,10
25011645,Modern,?????????/?????,12,255
19087091,Modern,?????????,12,112
59008404,Modern Contemporary,None,15,538
19086466,Modern,?????????????,12,197
19078409,Vintage,????????????,25,9
25018017,Modern,???????,12,117
25015132,Vintage,??????????????,25,99
25015134,Vintage,?????????????????,25,181
19058044,Luxury,?????????????????,9,179
19109440,Luxury,???????????,9,190
59008398,Modern Italian,None,16,538
59006869,Modern,?????????,12,235
25012470,Modern,???????????????????????,12,182
25012853,Modern,???????,12,117
25013851,Modern,???????,12,117
19026717,Modern Italian,???????,16,102
19070231,Luxury,????????????????,9,251
19112863,Modern,?????,12,189
59008451,Modern Italian,None,16,538
59008452,Modern Italian,None,16,538
19111550,Modern,???? 3 ???????,12,203
59009011,Modern,????????????????,12,248
19077192,Vintage,????????????,25,9
19110816,Contemporary,???? 2 ???????,5,202
19046027,Modern Italian,???????,16,130
59003267,Modern,None,12,538
59010024,Modern,??????????,12,51
19031450,Modern,?????????,12,257
19094852,Contemporary,?????????????????,5,179
19077059,Modern,??????????????????????,12,216
59009933,Modern,???????????? WD Plus,12,55
19112265,Modern,?????????????,12,146
19106900,Modern,???????,12,213
19062846,Modern Italian,???????,16,130
19025934,Modern Italian,??????????????????,16,68
19101618,Contemporary,???????????????,5,209
59000420,Modern,???????????????,12,66
59003859,Modern,???????????????????????,12,244
19056259,Modern,???????,12,102
19112685,Contemporary,????????????,5,61
25017434,Modern,???????,12,5
19044454,Modern Italian,??????????????????,16,68
19058359,Modern,???????????????????????,12,244
19097410,Luxury Glamorous,????????,10,65
59010059,Contemporary,?????,5,189
19109838,Industrial,???? 3 ???????,7,203
19118075,Scandinavian,??????????????,23,178
19068486,Modern Italian,????????,16,101
19059629,Modern Italian,?????????????????????????,16,134
25055561,Vintage,???????????,25,129
19072283,Modern,?????????,12,200
59008718,Modern Italian,??????????,16,51
19044468,Modern Italian,?????????????????????,16,254
25010867,Vintage,???????????,25,129
25010283,Artdeco,????????????? ?,2,28
59009437,Modern,???????????????????????,12,243
25009775,Modern,?????????????,12,187
19027081,Contemporary,????????,5,35
25020488,Vintage,???????????,25,151
59008554,Vintage,?????,25,189
19106697,Contemporary,?????????,5,235
19047244,Vintage,????????????,25,9
19043142,Contemporary,??????????????????,5,68
25015845,Vintage,??????????????,25,98
25016179,Vintage,?????????,25,186
25012100,Vintage,???????????,25,129
25016944,Modern,???????,12,117
19086655,Scandinavian,??????,23,64
19071481,Modern,?????????,12,200
59010058,Vintage,?????,25,189
19118124,Scandinavian,????????????????,23,251
19111304,Modern,??????????????????,12,68
25020456,Vintage,?????????????,25,116
25015742,Modern,???????,12,117
19036282,Modern Italian,??????????????????,16,68
19101785,Modern Italian,?????????????????????,16,254
19090858,Modern,???????????,12,170
19112683,Contemporary,??????????????,5,207
25013286,Modern,???????,12,59
25013752,Vintage,???????,25,117
19036317,Modern Italian,??????????????????,16,68
59009859,Modern,???????????? WD Plus,12,55
19049886,Vintage,????????????? ?,25,28
19027112,Contemporary,????????????????,5,248
25011053,Modern,???????,12,141
25017236,Modern,???????,12,117
59008363,Vintage,???? 2 ???????,25,202
19111400,Modern,?????????,12,200
19112244,Modern,??????????????????,12,68
19049773,Vintage,????????,25,35
25015059,Modern,??????????,12,76
19022990,Modern,?????????,12,112
19076103,Modern,?????????,12,200
19095548,Modern,?????,12,189
25055699,Modern,???????,12,117
19072399,Contemporary,?????????,5,235
19042869,Modern,???? 2 ???????,12,202
25009948,Vintage,???????,25,5
25010314,Vintage,???????,25,59
19059622,Modern,?????????????????????????,12,134
19067061,Modern,????????????????????,12,70
59001260,Modern Italian,None,16,538
19088986,Contemporary,??????????????????????????/???,5,212
19088785,Vintage,????????????????????,25,70
19112252,Modern,?????????,12,257
19037277,Modern Italian,?????????????????????????,16,134
59004863,Modern Italian,None,16,538
59009428,Modern,??????????????,12,185
19059683,Contemporary,?????????????????????????,5,134
25012536,Modern,???????,12,5
19139991,Modern,?????????????????????,12,161
25015124,Vintage,????????????,25,9
25015825,Modern,??????????????,12,99
25013383,Vintage,???????????,25,129
19022492,Modern Italian,?????????????????????????,16,134
19109851,Luxury,??????????????,9,178
59007797,Modern,?????,12,189
25020114,Modern,?????????????,12,116
19094364,Modern,???????????????????,12,173
25023031,Modern,????????????? ?,12,28
59005300,Modern Italian,?????,16,189
59007256,Modern Italian,None,16,538
25017695,Vintage,???????????,25,58
19089455,Modern Contemporary,?????????????? 3 ???????,15,159
19057924,Luxury,??????????????????,9,232
19053195,Modern Italian,???????,16,130
19089140,Modern,????????????????????,12,175
25011563,Vintage,??????????,25,56
19110085,Modern,????????,12,35
19071419,Luxury,?????????,9,235
59007499,Modern Italian,None,16,538
25021504,None,??????????????????????,306,103
19062392,Contemporary,???????,5,130
25017232,Modern,???????,12,117
25015632,Modern,??????,12,77
25010229,Vintage,???????????,25,129
25015110,Vintage,???????,25,117
19085457,Modern,?????????????? 2 ???????,12,158
25012489,Modern,????????????????,12,17
25014969,Modern,???????,12,141
25012669,Vintage,???????,25,117
19094087,Modern Luxury,??????,17,64
19078520,Vintage,???????????/???????,25,34
25015335,Vintage,???????,25,117
19056416,Modern Classic,??????????????????,14,68
19044443,Modern Italian,?????,16,189
19058517,Vintage,????????????,25,143
19091613,Luxury,?????,9,189
19088815,Modern Italian,?????????,16,257
59009321,Modern,???????????? Maxio,12,54
59003388,Modern,???????+???????,12,75
19090869,Modern,???????,12,117
19090872,Modern,???????,12,117
19109280,Modern,??????????,12,62
25014960,Vintage,????????????? ?,25,28
59010155,Modern,None,12,538
19112398,Modern,??????????,12,62
59009825,Modern,???????????? WD Plus,12,55
25014952,Modern,?????????????,12,187
25020271,Modern,???????,12,141
19105574,Modern,????????????????????,12,175
59009929,Modern,???????????? WD Plus,12,55
59010051,Modern,??????????,12,51
19077665,Modern,?????????????????????,12,193
59009943,Modern,???????????? WD Plus,12,55
19111270,Modern,?????,12,189
25015054,Vintage,??????????????,25,99
59006698,Modern,??????????,12,51
59008459,Modern Italian,None,16,538
59009340,Modern,???????????? Maxio,12,54
19111282,Contemporary,???????,5,74
25015639,Modern,???????,12,117
25017264,Modern,???????,12,117
25014629,Vintage,???????????,25,58
59008499,Modern Italian,None,16,538
19072361,Modern,?????,12,189
19042697,Modern,????????????????????,12,231
25015366,Modern,??????????,12,56
25015328,Vintage,???????,25,117
19037175,Modern,?????,12,189
19081545,Modern,?????????????,12,146
59009652,Modern,???????????? WD Plus,12,55
19069196,Luxury,???????,9,74
19050381,Neo Baroque,????????????,19,143
59009568,Modern,???????????? WD Plus,12,55
19109435,Luxury,???????????,9,190
25020261,Modern,???????,12,141
19086651,Vintage,?????????,25,235
59002914,Modern Italian,None,16,538
59004360,Modern Italian,None,16,538
19057813,Modern,????????????? ?,12,28
59004748,Modern Italian,None,16,538
25015111,Vintage,???????,25,117
25015173,Vintage,?????????????,25,116
19089734,Modern,??????????????,12,207
59009791,Modern,???????????? WD Plus,12,55
59010453,Modern,???????????? Maxio,12,54
19108844,Modern,?????,12,189
19117945,Scandinavian,?????????????????,23,179
19091594,Modern,??????,12,64
59004628,Modern Italian,None,16,538
59009968,Modern,???????????? WD Plus,12,55
25010238,Artdeco,?????????,2,186
25012560,Modern,?????????/?????,12,255
19058028,Luxury Glamorous,???????????????,10,8
25015114,Vintage,???????????,25,58
19115280,Scandinavian,?????????????????,23,179
19043171,Contemporary,?????,5,189
25012437,Modern,?????????,12,186
25013222,Vintage,????????????,25,78
25011049,Modern,???????,12,141
25010515,Modern,???????,12,117
59009438,Contemporary,?????????????????????,5,246
25013930,Modern,???????,12,5
25020446,Vintage,???????????????????????,25,182
19125878,Contemporary,???? 1 ???????,5,201
19077861,Modern,?????????,12,112
19118347,Scandinavian,????????,23,35
59009586,Modern,???????????? WD Plus,12,55
19039975,Contemporary,????????????????,5,248
19093316,Contemporary,?????,5,189
19023899,Modern,?????,12,189
19087811,Modern,???????????????,12,171
25014678,Vintage,???????????,25,58
25015141,Vintage,??????????,25,56
59009295,Modern,???????????? Maxio,12,54
19112235,Modern,?????????????? 1 ???????,12,157
19102429,Modern,?????????????? 3 ???????,12,159
25011531,Vintage,??????????,25,56
19071525,Modern,?????????,12,257
25010525,Modern,???????,12,117
59009848,Modern,???????????? WD Plus,12,55
25017452,Modern,???????,12,117
59009274,Modern,???????????? Maxio,12,54
25015769,Modern,???????,12,117
25010522,Modern,???????,12,117
25012241,Modern,?????????????,12,198
59008769,Scandinavian,????????????????,23,251
19085538,Modern,?????????????????,12,179
59010207,None,???????????????????????,306,243
25017706,Vintage,???????????,25,58
19084477,Modern Luxury,???????,17,74
25020472,Vintage,???????????????????????,25,182
25010849,Artdeco,???????,2,11
59002753,Modern,?????????? Scenario,12,48
59004649,Modern Italian,None,16,538
19047948,Contemporary,???? 2 ???????,5,202
25009113,Vintage,???????????,25,129
19039853,Modern,?????????????????????????,12,242
25013208,Modern Classic,???????????,14,151
25016197,Vintage,???????,25,141
25016021,Modern,???????????,12,129
19030443,Contemporary,???????????????,5,66
19111532,Modern,?????????????,12,146
59010013,Modern,?????,12,189
19041971,Modern,???????,12,213
19042627,Modern,?????????,12,112
25017420,Modern,???????,12,141
19055701,Modern,?????????????????????????,12,242
19026557,Modern,???????,12,213
25020758,Modern,??????????????,12,98
19080368,Modern,??????????????,12,207
19093165,Luxury,??????,9,64
19068805,Modern,?????,12,189
59008079,Contemporary,???????,5,74
19035286,Modern Italian,?????????????????????????,16,134
19077190,Vintage,????????????,25,9
25012983,Colour Passion,?????????,4,37
19110425,Modern,???????,12,130
25017328,Modern,???????????,12,114
25014659,Vintage,??????,25,77
19087093,Modern,?????????,12,112
59009999,Modern,?????,12,189
59002870,Modern,?????????????????????????,12,242
25014466,Modern,?????????????,12,197
25014985,Vintage,???????????,25,58
25013550,Vintage,?????????????,25,116
25018069,Modern,?????????????????,12,30
19087101,Luxury,??????,9,64
19109906,Modern,??????????????,12,207
25013052,Modern Classic,??????????????,14,99
19088643,Vintage,???? 3 ???????,25,203
19055509,Vintage,????????????,25,9
19071496,Luxury,?????,9,189
19041458,Modern Italian,??????????????????,16,68
25017693,Modern,???????????,12,58
19036315,Modern Italian,??????????????????,16,68
59009757,Modern,???????????? WD Plus,12,55
19058619,Vintage,?????????,25,200
25015704,Modern,??????????????,12,99
59007251,Modern Italian,None,16,538
25015137,Vintage,?????????????????,25,181
25017680,Modern,????????????,12,16
59009898,Modern,???????????? WD Plus,12,55
25016715,Vintage,??????????????????????,25,19
59013024,Modern,????????????????,12,251
59013049,Modern,??????????,12,51
59013050,Modern,??????????,12,51
19091001,Modern,?????????????????,12,179
19036360,Contemporary,??????????????????,5,180
59010016,Vintage,??????????,25,51
59010060,Contemporary,?????,5,189
59009278,Modern,???????????? Maxio,12,54
19045751,Modern,??????,12,64
25010434,Modern,???????,12,117
25009409,Modern,?????????????,12,198
19076092,Modern,??????,12,64
25014786,Modern,????????????????,12,183
59008895,Vintage,?????,25,189
59003885,Modern Italian,None,16,538
19077828,Modern,?????????????,12,146
25010785,Luxury Glamorous,?????????????,10,187
25015337,Vintage,???????,25,117
19037395,Modern,???????,12,72
25012005,Modern,???????,12,5
59010015,Scandinavian,?????,23,189
59009763,Modern,???????????? WD Plus,12,55
59009515,Modern,???????????? WD Plus,12,55
19111299,Contemporary,??????,5,64
25013288,Modern,???????,12,59
59010064,Contemporary,?????????,5,235
19047521,Modern,?????????,12,200
25014540,Vintage,???????????,25,129
25023287,Vintage,??????????????,25,99
25055655,Modern,???????,12,117
59009905,Modern,???????????? WD Plus,12,55
59009353,Modern,???????????? Maxio,12,54
25017283,Modern,???????,12,117
19067485,Contemporary,????????,5,36
25025922,Modern,???????,12,5
25010804,Luxury Glamorous,????????????? ?,10,28
59009831,Modern,???????????? WD Plus,12,55
59007659,Modern Italian,??????????,16,51
25011672,Modern,????????????,12,78
59009282,Modern,???????????? Maxio,12,54
59002212,Modern,???????+???????,12,75
19095866,Luxury,???????????????,9,67
25010863,Vintage,???????????,25,129
25015786,Modern,???????,12,117
59000202,Contemporary,??????????,5,51
19045306,Modern,????????????????,12,6
59010503,Modern,???????????? Maxio,12,54
25016199,Vintage,???????,25,141
19093898,Modern,?????????????????????,12,254
19093918,Contemporary,?????????????????????????,5,134
19047607,Modern,?????????,12,112
59004747,Modern Italian,None,16,538
59003254,Modern Italian,None,16,538
59009267,Modern,???????????? Maxio,12,54
59001456,Modern Italian,?????????????????????????????,16,50
19077688,Vintage,??????????????????,25,68
59008174,Modern Italian,None,16,538
19106665,Modern Italian,???????????????,16,67
59008728,Modern Italian,?????????? Infinity,16,47
25010870,Vintage,???????????,25,129
19086637,Vintage,?????,25,189
59008406,Modern Italian,None,16,538
19118134,Scandinavian,????????????????,23,251
25015196,Vintage,??????????????????????,25,19
19112253,Modern,?????????,12,257
59009786,Modern,???????????? WD Plus,12,55
59009570,Modern,???????????? WD Plus,12,55
59009671,Modern,???????????? WD Plus,12,55
25010854,Vintage,???????????,25,129
25011673,Modern,????????????? ?,12,28
19059097,Contemporary,??????????????????,5,68
25017299,Modern,???????,12,117
25016954,Modern,???????,12,117
19118054,Scandinavian,???????,23,74
25055665,Modern,???????,12,117
59009988,Modern,???????????? WD Plus,12,55
25011956,Modern,???????,12,5
19077428,Vintage,?????????????????????????,25,134
59009951,Modern,???????????? WD Plus,12,55
59009600,Modern,???????????? WD Plus,12,55
25015091,Modern,??????,12,57
25009968,Vintage,?????????????,25,198
59010055,Modern,??????????,12,51
59010125,Luxury,??????????????????,9,68
19111541,Luxury,????????????????????,9,228
59009738,Modern,???????????? WD Plus,12,55
25013954,Modern,???????,12,5
19111301,Modern,?????,12,189
59009927,Modern,???????????? WD Plus,12,55
59008675,Modern,??????????,12,206
59009585,Modern,???????????? WD Plus,12,55
59007258,Modern Italian,None,16,538
59009535,Modern,???????????? WD Plus,12,55
19047589,Vintage,??????????????,25,178
19070863,Modern,???????,12,117
59000094,Modern Chic,None,13,538
59009283,Modern,???????????? Maxio,12,54
19115298,Scandinavian,???????,23,74
59008333,None,???????,306,74
25010810,Luxury Glamorous,????????????? ?,10,28
25010949,Vintage,????????????? ?,25,28
25055527,Modern,????????????? ?,12,28
59009698,Modern,???????????? WD Plus,12,55
59009945,Modern,???????????? WD Plus,12,55
19031438,Modern Italian,???????????????,16,67
19058547,Vintage,???????????????,25,67
59003733,Modern,None,12,538
19047414,Modern,????????????? ?,12,28
19042839,Contemporary,?????????????? 1 ???????,5,157
19057932,Luxury,?????,9,189
59009963,Modern,???????????? WD Plus,12,55
19049842,Vintage,???????????/???????,25,34
25009540,Modern,?????????????,12,187
25020445,Vintage,???????????????????????,25,182
19112115,Modern Luxury,???????????,17,190
59010049,Modern,?????,12,189
25017032,Vintage,???????,25,117
25011949,Colour Passion,???????,4,59
19097644,Modern Luxury,???????????,17,190
25055676,Modern,???????,12,117
25011055,Modern,???????,12,141
25011504,Vintage,??????????,25,56
25013690,Vintage,?????????/?????,25,255
25010299,Vintage,????????????? ?,25,28
59010082,Modern,??????????,12,51
59009260,Modern,???????????? Maxio,12,54
59009264,Modern,???????????? Maxio,12,54
25009871,Vintage,??????????????,25,97
59009326,Modern,???????????? Maxio,12,54
25023246,Vintage,???????,25,117
19070233,Luxury,???????????????,9,67
25017331,Modern,???????,12,117
25017394,Modern,???????,12,117
19077097,Contemporary,?????????????????????,5,254
25017640,Vintage,??????????????,25,81
25023014,Modern,???????????????????????,12,182
19062897,Modern Italian,???????,16,130
25015180,Vintage,?????????????,25,116
19077782,Luxury Glamorous,???????????????,10,66
19085513,Modern,???????????????????????,12,243
25015709,Modern,??????????????,12,98
59009833,Modern,???????????? WD Plus,12,55
59009667,Modern,???????????? WD Plus,12,55
25015741,Modern,???????,12,117
19092209,Modern,????????????,12,61
59009911,Modern,???????????? WD Plus,12,55
25017497,Modern,??????????,12,56
19044450,Modern Italian,?????,16,189
19109635,Modern,???? 3 ???????,12,203
19024199,Modern Italian,???????????????,16,67
25022504,Modern,?????????????,12,198
19046493,Modern,???????????????????,12,173
25013182,Vintage,???????,25,117
25015803,Modern,??????????????,12,99
19068209,Modern Italian,????????,16,101
19076182,Vintage,???????????????,25,223
19059025,Modern Italian,?????????????????????????,16,134
19039963,Modern,????????????????,12,248
59009682,Modern,???????????? WD Plus,12,55
59009925,Modern,???????????? WD Plus,12,55
59009748,Modern,???????????? WD Plus,12,55
25016068,Modern,???????,12,5
19041872,Modern,???????????,12,80
59010209,None,?????????????????????,306,246
19063976,Modern,???????,12,213
59004664,Modern Italian,None,16,538
19087369,Modern,????????????????????,12,160
59009280,Modern,???????????? Maxio,12,54
19111266,Modern,?????,12,189
19055457,Vintage,????????????? ?,25,28
19101784,Modern Italian,??????????????????,16,68
19094369,Luxury,?????????????????,9,229
25010467,Modern,???????,12,117
25010260,Vintage,????????????,25,78
59008464,Modern Italian,None,16,538
59006710,Modern,??????????,12,51
59007935,Scandinavian,????????????????,23,251
59009755,Modern,???????????? WD Plus,12,55
59009900,Modern,???????????? WD Plus,12,55
59009252,Modern,???????????? Maxio,12,54
25023041,Modern,????????????? ?,12,28
19087360,Modern,????????????????????,12,160
25014028,Vintage,???????,25,119
19078554,Luxury Glamorous,???????????????,10,233
19077107,Contemporary,????????????????????,5,70
25013101,Modern,????????????? ?,12,28
19012445,Modern,??????????????????????,12,226
19014272,Contemporary,?????????????????,5,179
25015840,Vintage,??????????????,25,98
25012702,Modern,???????,12,119
25017361,Vintage,??????????????,25,99
25013088,Modern,????????????? ?,12,28
19050236,Vintage,???????,25,5
59009953,Modern,???????????? WD Plus,12,55
19084943,Contemporary,????????????????????,5,220
59003098,Modern,?????????,12,257
25009416,Modern,?????????????,12,198
25013574,Vintage,????????????,25,78
25015571,Modern,???????,12,5
25010969,Vintage,???????,25,59
19057925,Luxury Glamorous,???????????????,10,8
19070232,Luxury,????????????????,9,251
59009593,Modern,???????????? WD Plus,12,55
59009854,Modern,???????????? WD Plus,12,55
25017457,Vintage,????????????,25,9
59012062,Modern,None,12,538
59009996,Modern,?????,12,189
19031441,Modern Italian,???????????????,16,67
25015806,Modern,???????,12,117
19076043,Loft,?????,8,189
19059615,Luxury,????????????,9,9
59008586,Modern,??????? Kuche,12,42
25012502,Modern,????????????????,12,17
19066965,Modern,???????????????,12,233
19071220,Modern,???????????????,12,171
19094864,Contemporary,???????????????,5,67
19090457,Modern,???? 3 ???????,12,203
19026336,Modern,?????????????????????????,12,242
19051532,Modern,????????,12,36
59009839,Modern,???????????? WD Plus,12,55
59007547,Modern Italian,None,16,538
25020265,Modern,???????,12,141
59008115,Modern,?????,12,189
59009239,Modern,???????????? Maxio,12,54
25013387,Vintage,???????????,25,129
25010009,Modern,?????????????,12,187
19110333,Contemporary,???? 3 ???????,5,203
59004728,Modern Italian,?????,16,189
25013985,Modern,??????????,12,56
25014661,Vintage,???????????,25,14
25009310,Vintage,????????????? ?,25,28
25017006,Vintage,??????????????,25,99
19068245,Contemporary,?????????????????,5,179
59008766,Modern Italian,??????? Kuche,16,42
19058601,Vintage,?????????,25,200
25023313,Modern,??????????????,12,98
19071521,Modern,??????????,12,62
59009320,Modern,???????????? Maxio,12,54
59009893,Modern,???????????? WD Plus,12,55
59010108,Luxury,??????????????????,9,68
25013740,Vintage,???????,25,117
19110826,Modern Luxury,???? 1 ???????,17,201
19043153,Contemporary,?????????????????????????,5,134
19043170,Contemporary,?????,5,189
19027094,Contemporary,????????,5,35
19115277,Scandinavian,????????????????,23,251
59003752,Modern,None,12,538
25009892,Vintage,??????????????,25,97
59007617,Modern Italian,None,16,538
19118149,Scandinavian,????????????????,23,251
19056246,Vintage,?????????,25,112
59008461,Modern Italian,None,16,538
59009769,Modern,???????????? WD Plus,12,55
19071497,Luxury,?????,9,189
25012366,Modern,???????,12,141
59004729,Modern Italian,?????,16,189
19054540,Modern Italian,???????,16,102
19088380,Modern,?????,12,189
59009430,Modern,??????????????,12,185
59009614,Modern,???????????? WD Plus,12,55
19023834,Modern,?????,12,189
19084457,Modern Italian,?????,16,189
59007843,Modern,???????????????????????,12,245
59008734,Modern Italian,???????+???????,16,75
19068769,Modern,?????,12,189
59009871,Modern,???????????? WD Plus,12,55
19077276,Modern,?????????,12,257
59009263,Modern,???????????? Maxio,12,54
19071418,Luxury,?????????,9,235
59010057,Vintage,?????,25,189
25022877,Modern,???????,12,117
19109276,Modern,??????????,12,62
19015803,Modern,???????????/????????????,12,60
25014829,Modern,??????????????????????,12,19
19027124,Contemporary,????????????????????????????,5,165
25011038,Modern,???????,12,141
19050309,Vintage,???????????????,25,233
19058602,Vintage,?????????,25,200
59009248,Modern,???????????? Maxio,12,54
59006511,Vintage,?????????? Scenario,25,48
19124611,Modern,???? 2 ???????,12,202
59010014,Scandinavian,?????,23,189
59009677,Modern,???????????? WD Plus,12,55
59009889,Modern,???????????? WD Plus,12,55
19112404,Modern,???????????,12,73
19051604,Vintage,??????????????,25,178
19051865,Modern,????????????,12,9
19049825,Vintage,?????????????????,25,29
25016592,Modern,?????????,12,186
25011587,Vintage,????????????? ?,25,28
25055592,Modern,???????,12,117
19047309,Vintage,???????,25,117
59004624,Modern Italian,None,16,538
59009307,Modern,???????????? Maxio,12,54
19067055,Modern,??????????????????,12,68
59008122,Modern,??????????,12,51
19094888,Contemporary,?????,5,189
59009952,Modern,???????????? WD Plus,12,55
25010105,Modern,???????,12,117
25012372,Modern,???????????????,12,126
25011886,Vintage,???????,25,5
19109439,Luxury,???????????,9,190
59009508,Modern,???????????? WD Plus,12,55
25013388,Vintage,???????????,25,129
59004754,Modern Italian,?????????,16,235
25009419,Modern,?????????????,12,198
19094363,Modern,???????????????????????,12,244
19105353,Modern,????????????????,12,251
59009303,Modern,???????????? Maxio,12,54
59003889,Modern Italian,None,16,538
19111298,Contemporary,??????,5,64
19051896,Modern Italian,???????,16,130
59003886,Modern Italian,None,16,538
59009920,Modern,???????????? WD Plus,12,55
25011901,Vintage,????????????,25,78
25014496,Vintage,???????????,25,58
25017404,Modern,??????????????,12,99
19090845,Modern,????????????????,12,248
25020476,Vintage,????????????,25,78
25023055,Modern,????????????? ?,12,28
19048005,Modern,?????,12,189
